Classifier	Relation	Run	Fold	AUPRC (macro averaged)	AUROC (macro averaged)	Accuracy	Avg precision	Build Time	Empty labelvectors (predicted)	Exact match	F1 (macro averaged by example)	F1 (macro averaged by label)	F1 (micro averaged)	Hamming loss	Hamming score	Harmonic score	Jaccard distance	Jaccard index	Label cardinality (predicted)	Label cardinality (test set)	Label cardinality (train set)	Levenshtein distance	Log Loss (lim. D)	Log Loss (lim. L)	Number of test instances	Number of test instances (N)	Number of training instances	One error	Rank loss	Test Time	Total Time	ZeroOne loss
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	1	NaN	NaN	0.13631904761904762	0.014306499864546664	4661.199	0.0	0.0020000000000000018	0.21722380952381	0.003437218568618559	0.21851542952460384	0.01503208556149732	0.9849679144385027	0.3114621544280996	0.8636809523809523	0.13631904761904762	3.5	3.694	3.5028888888888887	0.014016042780748654	0.5460359392575368	0.5460359392575368	500.0	500	4500.0	0.68	0.22416299717859828	1.362	4662.561	0.998
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	2	NaN	NaN	0.09912142857142867	0.01131434129528416	4611.043	0.0	0.0	0.16020158730158734	0.0028441938304130322	0.16166152119000843	0.015973262032085517	0.9840267379679145	0.23178565114679894	0.9008785714285713	0.09912142857142867	3.51	3.616	3.5115555555555558	0.01554010695187161	0.5477639184792367	0.5477639184792367	500.0	500	4500.0	0.804	0.2398983805341624	1.621	4612.664	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	3	NaN	NaN	0.14554761904761926	0.010582376064858338	4343.546	0.0	0.0	0.22861428571428608	0.003888656894356848	0.23220338983050848	0.014534759358288744	0.9854652406417113	0.3275937739856904	0.8544523809523807	0.14554761904761926	3.516	3.564	3.517333333333333	0.014160427807486593	0.548602892578897	0.548602892578897	500.0	500	4500.0	0.788	0.1873326160397913	4.505	4348.051	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	4	NaN	NaN	0.08574761904761927	0.013568329702543569	4487.513	0.0	0.0	0.13635714285714284	0.0024055360256260657	0.1394285714285714	0.016106951871657702	0.9838930481283423	0.19799292225410675	0.9142523809523807	0.08574761904761927	3.526	3.474	3.5273333333333334	0.016021390374331503	0.5547003655215339	0.5547003655215339	500.0	500	4500.0	0.85	0.3126334281433597	1.663	4489.176	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	5	NaN	NaN	0.09444999999999995	0.013229773078713796	4484.793	0.0	0.0	0.15234444444444442	0.0025062886011048674	0.1544159544159544	0.015871657754010657	0.9841283422459893	0.22065421303257077	0.9055500000000001	0.09444999999999995	3.522	3.498	3.5246666666666666	0.015272727272727243	0.5373974457818584	0.5373974457818584	500.0	500	4500.0	0.74	0.19826430017715788	2.347	4487.14	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	6	NaN	NaN	0.10249523809523803	0.024246018368834762	4472.942	0.0	0.0	0.16751904761904796	0.0028510887548367603	0.16847515705311253	0.015572192513368974	0.9844278074866311	0.251311946498184	0.897504761904762	0.10249523809523803	3.524	3.48	3.526666666666667	0.015540106951871647	0.5448954148162972	0.5448954148162972	500.0	500	4500.0	0.802	0.2159485067700608	2.867	4475.809	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	7	NaN	NaN	0.10039047619047624	0.01362329416589382	4510.999	0.0	0.0020000000000000018	0.15976666666666678	0.002839252564630815	0.1644547028274668	0.015486631016042753	0.9845133689839572	0.23866559590275463	0.8996095238095237	0.10039047619047624	3.534	3.398	3.5357777777777777	0.015101604278074835	0.5671518602684883	0.5671518602684883	500.0	500	4500.0	0.904	0.2676047011357347	5.427	4516.426	0.998
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	8	NaN	NaN	0.15760952380952414	0.02252482536534036	4541.71	0.0	0.0	0.24072380952380956	0.0037705021201080635	0.24384724186704385	0.014294117647058784	0.9857058823529412	0.3336003201364997	0.8423904761904759	0.15760952380952414	3.516	3.554	3.5184444444444445	0.01375935828877001	0.5519374026046803	0.5519374026046803	500.0	500	4500.0	0.706	0.20681250858529912	1.443	4543.153	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	9	NaN	NaN	0.13572142857142852	0.016270343423730453	4601.119	0.0	0.0	0.21263015873015897	0.0034415407467101727	0.21704087507196315	0.01454545454545452	0.9854545454545455	0.3009799529730423	0.8642785714285715	0.13572142857142852	3.532	3.416	3.533777777777778	0.013989304812834195	0.5662538055089142	0.5662538055089142	500.0	500	4500.0	0.718	0.20559583390832165	1.766	4602.885	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	10	NaN	NaN	0.12489523809523817	0.014592763062487807	4514.913	0.0	0.0	0.19552380952380974	0.003302125572859956	0.1969912006812376	0.015128342245989282	0.9848716577540108	0.28146542052257256	0.8751047619047618	0.12489523809523817	3.52	3.526	3.5215555555555556	0.014727272727272705	0.5418982497080416	0.5418982497080416	500.0	500	4500.0	0.768	0.1469963244496407	2.417	4517.33	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	2	1	NaN	NaN	0.13670000000000007	0.010830966271990525	4631.141	0.0	0.0020000000000000018	0.21772380952381004	0.003456878839143881	0.21907144842924658	0.015021390374331546	0.9849786096256684	0.31199438243755245	0.8633	0.13670000000000007	3.5	3.694	3.5028888888888887	0.014010695187165767	0.541568752546759	0.541568752546759	500.0	500	4500.0	0.68	0.2144439465672146	3.603	4634.744	0.998
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	2	2	NaN	NaN	0.09910714285714298	0.013038542799679337	4841.455	0.0	0.0	0.16037777777777784	0.0028598300689594877	0.1622228459163626	0.015962566844919743	0.9840374331550803	0.23278023985551452	0.900892857142857	0.09910714285714298	3.51	3.616	3.5115555555555558	0.015529411764705837	0.5484585175505035	0.5484585175505035	500.0	500	4500.0	0.804	0.26444207329201597	1.522	4842.977	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	2	3	NaN	NaN	0.14498095238095257	0.009982558323985143	4640.667	0.0	0.0	0.22783809523809562	0.003874125390055523	0.23163841807909605	0.01454545454545452	0.9854545454545455	0.3268109657549266	0.8550190476190475	0.14498095238095257	3.516	3.564	3.517333333333333	0.01417112299465237	0.5549652289776749	0.5549652289776749	500.0	500	4500.0	0.788	0.1938368080763634	2.982	4643.649	1.0
