Classifier	Relation	Run	Fold	AUPRC (macro averaged)	AUROC (macro averaged)	Accuracy	Avg precision	Build Time	Empty labelvectors (predicted)	Exact match	F1 (macro averaged by example)	F1 (macro averaged by label)	F1 (micro averaged)	Hamming loss	Hamming score	Harmonic score	Jaccard distance	Jaccard index	Label cardinality (predicted)	Label cardinality (test set)	Label cardinality (train set)	Levenshtein distance	Log Loss (lim. D)	Log Loss (lim. L)	Number of test instances	Number of test instances (N)	Number of training instances	One error	Rank loss	Test Time	Total Time	ZeroOne loss
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	1	NaN	NaN	0.2064676616915423	0.07859738212789891	2689.916	0.029850746268656716	0.19402985074626866	0.21144278606965172	0.0411522633744856	0.17857142857142858	0.07628524046434491	0.9237147595356551	0.21847651348415054	0.7935323383084577	0.2064676616915423	1.2388059701492538	1.2686567164179106	1.250420168067227	0.07517965726920948	0.7129566308254047	0.6330394615497379	67.0	67	595.0	0.7761194029850746	0.12160371498139186	0.961	2690.877	0.8059701492537313
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	2	NaN	NaN	0.40298507462686567	0.0591102034584112	2688.628	0.0	0.0	0.537313432835821	0.03361344537815126	0.542713567839196	0.050304035378662244	0.9496959646213378	0.7901668129938532	0.5970149253731343	0.40298507462686567	1.9402985074626866	1.0298507462686568	1.2773109243697478	0.048092868988391366	0.6897716643451077	0.6142019954051807	67.0	67	595.0	1.0	0.05646383467278989	1.1	2689.728	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	3	NaN	NaN	0.32352092352092354	0.0672877510445783	2614.235	0.0	0.2727272727272727	0.34776334776334783	0.07880813143971038	0.3186813186813187	0.06958473625140292	0.9304152637485971	0.37279782653104854	0.6764790764790765	0.32352092352092354	1.2878787878787878	1.4696969696969697	1.2281879194630871	0.06677890011223343	0.9356349485487137	0.8017390813263336	66.0	66	596.0	0.5606060606060606	0.11153311481374727	0.839	2615.074	0.7272727272727273
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	4	NaN	NaN	0.1515151515151515	0.0702193098478846	2429.397	0.13636363636363635	0.0	0.20707070707070702	0.09923678351921089	0.2666666666666667	0.06790123456790123	0.9320987654320988	0.2974466665038784	0.8484848484848485	0.1515151515151515	1.2424242424242424	1.2575757575757576	1.2516778523489933	0.06790123456790123	1.1018363042068775	0.9165204317541639	66.0	66	596.0	0.9090909090909091	0.1309849073485437	1.26	2430.657	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	5	NaN	NaN	0.13510101010101008	0.06705651450268675	2495.451	0.045454545454545456	0.015151515151515138	0.17777777777777776	0.05387205387205386	0.22499999999999998	0.06958473625140289	0.9304152637485971	0.24575930078776376	0.86489898989899	0.13510101010101008	1.2878787878787878	1.1363636363636365	1.2651006711409396	0.06958473625140289	1.0201142039803355	0.8523634514552647	66.0	66	596.0	0.9242424242424242	0.13616938616938612	0.972	2496.423	0.9848484848484849
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	6	NaN	NaN	0.2361111111111111	0.06230125351916694	2502.629	0.045454545454545456	0.19696969696969702	0.251010101010101	0.09722222222222222	0.2389937106918239	0.06790123456790126	0.9320987654320987	0.27145745883886296	0.7638888888888888	0.2361111111111111	1.3181818181818181	1.0909090909090908	1.2701342281879195	0.06734006734006735	1.155441389622858	0.9714089464523523	66.0	66	596.0	0.7121212121212122	0.13167443667443665	0.975	2503.604	0.803030303030303
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	7	NaN	NaN	0.16540404040404041	0.0804187271288468	2473.595	0.09090909090909091	0.13636363636363635	0.17777777777777776	0.08846801346801347	0.1686746987951807	0.07744107744107738	0.9225589225589226	0.18255154282551542	0.8345959595959596	0.16540404040404041	1.2575757575757576	1.2575757575757576	1.2516778523489933	0.07744107744107738	1.2221409271190449	1.0249624207753611	66.0	66	596.0	0.7878787878787878	0.1976996835692489	1.062	2474.657	0.8636363636363636
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	8	NaN	NaN	0.3686868686868687	0.08264288427903985	2492.072	0.015151515151515152	0.303030303030303	0.39343434343434347	0.06877231470727406	0.3703703703703704	0.057239057239057214	0.9427609427609428	0.42957564257374503	0.6313131313131313	0.3686868686868687	1.2424242424242424	1.2121212121212122	1.2567114093959733	0.057239057239057214	0.8573840061809046	0.7871089481113601	66.0	66	596.0	0.5454545454545454	0.07385975135975135	0.981	2493.053	0.696969696969697
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	9	NaN	NaN	0.12601010101010102	0.10367266058925637	2506.249	0.015151515151515152	0.015151515151515138	0.17373737373737375	0.07749287749287749	0.23463687150837992	0.07687991021324353	0.9231200897867564	0.20947164906250967	0.873989898989899	0.12601010101010102	1.2121212121212122	1.5	1.2248322147651007	0.07687991021324353	1.1816796954989428	0.9803877850002226	66.0	66	596.0	0.696969696969697	0.17576171413127936	0.654	2506.903	0.9848484848484849
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	10	NaN	NaN	0.23989898989898992	0.06524750819812244	2705.9	0.0	0.18181818181818177	0.26010101010101006	0.07518201962646406	0.23952095808383234	0.0712682379349046	0.9287317620650954	0.2957618082517357	0.76010101010101	0.23989898989898992	1.2272727272727273	1.303030303030303	1.2466442953020134	0.0712682379349046	0.6151700912813557	0.5716246753488049	66.0	66	596.0	0.7878787878787878	0.12403392903392906	0.782	2706.682	0.8181818181818182
