Classifier	Relation	Run	Fold	AUPRC (macro averaged)	AUROC (macro averaged)	Accuracy	Avg precision	Build Time	Empty labelvectors (predicted)	Exact match	F1 (macro averaged by example)	F1 (macro averaged by label)	F1 (micro averaged)	Hamming loss	Hamming score	Harmonic score	Jaccard distance	Jaccard index	Label cardinality (predicted)	Label cardinality (test set)	Label cardinality (train set)	Levenshtein distance	Log Loss (lim. D)	Log Loss (lim. L)	Number of test instances	Number of test instances (N)	Number of training instances	One error	Rank loss	Test Time	Total Time	ZeroOne loss
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	1	NaN	NaN	0.33706467661691536	0.0684863346626897	2557.625	0.014925373134328358	0.20895522388059706	0.3885572139303483	0.15236205902872568	0.4166666666666667	0.05417357656163623	0.9458264234383638	0.453232964392252	0.6629353233830846	0.33706467661691536	1.2388059701492538	1.2686567164179106	1.250420168067227	0.05417357656163623	0.26361258811757843	0.2296752437131788	67.0	67	595.0	0.47761194029850745	0.028922111848782853	0.867	2558.492	0.7910447761194029
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	2	NaN	NaN	0.44776119402985065	0.046474907312026095	2541.477	0.0	0.0	0.6019900497512438	0.14472455648926236	0.6048780487804878	0.04477611940298506	0.9552238805970149	0.8960374597600222	0.5522388059701493	0.44776119402985065	2.029850746268657	1.0298507462686568	1.2773109243697478	0.04477611940298506	0.5486717752337382	0.44732996210060355	67.0	67	595.0	0.9701492537313433	0.0436739380022962	0.757	2542.234	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	3	NaN	NaN	0.5030303030303029	0.10369475123326732	2269.272	0.0	0.3484848484848485	0.5637085137085138	0.23598211214310286	0.5423728813559322	0.04545454545454545	0.9545454545454546	0.6184236749909593	0.49696969696969706	0.5030303030303029	1.2121212121212122	1.4696969696969697	1.2281879194630871	0.04545454545454545	0.1915477761160461	0.16357259551827755	66.0	66	596.0	0.3484848484848485	0.02248521790023767	0.991	2270.263	0.6515151515151515
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	4	NaN	NaN	0.2828282828282828	0.138778454584874	2441.302	0.25757575757575757	0.045454545454545414	0.362914862914863	0.12442947998503555	0.41176470588235303	0.05611672278338949	0.9438832772166105	0.4960105254222901	0.7171717171717171	0.2828282828282828	1.3181818181818181	1.2575757575757576	1.2516778523489933	0.05611672278338949	0.3224738782857505	0.2708110044191532	66.0	66	596.0	0.6212121212121212	0.047188838097929016	0.624	2441.926	0.9545454545454546
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	5	NaN	NaN	0.38888888888888884	0.0919219495440295	2380.519	0.0	0.25757575757575757	0.43636363636363645	0.15329719963866303	0.4585987261146497	0.04769921436588101	0.952300785634119	0.5057788511298948	0.6111111111111112	0.38888888888888884	1.2424242424242424	1.1363636363636365	1.2651006711409396	0.04769921436588101	0.43619741954821756	0.3750607516103424	66.0	66	596.0	0.45454545454545453	0.03758870758870759	0.626	2381.145	0.7424242424242424
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	6	NaN	NaN	0.45328282828282823	0.08833381357866686	2196.131	0.015151515151515152	0.31818181818181823	0.501010101010101	0.21660045744552786	0.5161290322580645	0.04208754208754207	0.9579124579124579	0.5808853395802005	0.5467171717171717	0.45328282828282823	1.2575757575757576	1.0909090909090908	1.2701342281879195	0.04208754208754207	0.33569582036506784	0.2805579045148959	66.0	66	596.0	0.3939393939393939	0.0364128464128464	1.616	2197.747	0.6818181818181818
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	7	NaN	NaN	0.2803030303030303	0.10656990254504288	2443.783	0.07575757575757576	0.12121212121212122	0.33787878787878783	0.1858734460360477	0.37575757575757573	0.057800224466891155	0.9421997755331089	0.40206008513824787	0.7196969696969697	0.2803030303030303	1.2424242424242424	1.2575757575757576	1.2516778523489933	0.057800224466891155	0.31491443820125803	0.2544933066037933	66.0	66	596.0	0.5303030303030303	0.05506697408871325	0.665	2444.448	0.8787878787878788
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	8	NaN	NaN	0.4848484848484848	0.10065155670790532	2534.215	0.0	0.31818181818181823	0.5454545454545455	0.19752389317606708	0.5555555555555556	0.04040404040404037	0.9595959595959597	0.6215092097445039	0.5151515151515151	0.4848484848484848	1.2424242424242424	1.2121212121212122	1.2567114093959733	0.04040404040404037	0.19432526784558482	0.16673829636342097	66.0	66	596.0	0.3181818181818182	0.015369075369075363	0.869	2535.084	0.6818181818181818
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	9	NaN	NaN	0.22853535353535356	0.1500409965496471	2249.415	0.045454545454545456	0.10606060606060608	0.28181818181818175	0.1295889295889296	0.3240223463687151	0.06790123456790122	0.9320987654320988	0.3322885873105519	0.7714646464646464	0.22853535353535356	1.2121212121212122	1.5	1.2248322147651007	0.06734006734006731	0.3792430364926585	0.34359766184617857	66.0	66	596.0	0.5909090909090909	0.05992688873123653	1.489	2250.904	0.8939393939393939
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	protein: -C -27	1	10	NaN	NaN	0.3106060606060606	0.08565115136701916	2479.075	0.015151515151515152	0.18181818181818177	0.36060606060606065	0.14575686797909018	0.380952380952381	0.058361391694725005	0.941638608305275	0.4253085559134271	0.6893939393939394	0.3106060606060606	1.2424242424242424	1.303030303030303	1.2466442953020134	0.058361391694725005	0.3112623184550976	0.2771800605872257	66.0	66	596.0	0.5303030303030303	0.047233229733229735	1.0	2480.075	0.8181818181818182
