Classifier	Relation	Run	Fold	AUPRC (macro averaged)	AUROC (macro averaged)	Accuracy	Avg precision	Build Time	Empty labelvectors (predicted)	Exact match	F1 (macro averaged by example)	F1 (macro averaged by label)	F1 (micro averaged)	Hamming loss	Hamming score	Harmonic score	Jaccard distance	Jaccard index	Label cardinality (predicted)	Label cardinality (test set)	Label cardinality (train set)	Levenshtein distance	Log Loss (lim. D)	Log Loss (lim. L)	Number of test instances	Number of test instances (N)	Number of training instances	One error	Rank loss	Test Time	Total Time	ZeroOne loss
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	delicious: -C -983	1	1	0.07085970237576107	0.6404800623170945	0.1483667073951303	0.026176991839243963	14413.797	0.0	0.0	0.25079962076613027	0.027846436029475966	0.26035549316924284	0.028622557651186962	0.9713774423488131	NaN	0.8516332926048698	0.1483667073951303	18.950577424562276	19.089283496833477	18.950695479384002	0.028000155126913277	0.3384977113785623	0.3084844626664215	8053.0	8053	8052.0	0.7777225878554576	0.13669919179797987	68.081	14481.878	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	delicious: -C -983	1	2	0.0740070096770578	0.6345841843819947	0.1117854070663687	0.026705289684097838	14446.418	0.0	0.0	0.19527920463297718	0.019861355760536898	0.20222202633391773	0.03087219441888179	0.9691278055811182	NaN	0.8882145929336313	0.1117854070663687	19.08917039244908	18.950695479384002	19.089283496833477	0.029737024700586024	0.3885060636276267	0.350476840142495	8052.0	8052	8053.0	0.9710630899155489	0.1510596434905493	63.235	14509.653	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	delicious: -C -983	2	1	0.07525537888631513	0.6345990409180543	0.14709703800543023	0.025904314413316573	14013.762	0.0	0.0	0.24862319361917376	0.03268840837984277	0.25863841872459886	0.028689004521040132	0.9713109954789598	NaN	0.8529029619945698	0.14709703800543023	18.950577424562276	19.089283496833477	18.950695479384002	0.02795505715630906	0.3413210972666095	0.3130105762048759	8053.0	8053	8052.0	0.9336893083322986	0.13939051827257085	53.89	14067.652	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	delicious: -C -983	2	2	0.07375463231039975	0.6457051260104099	0.10737510851397226	0.026375161510559537	14100.68	0.0	0.0	0.18822908004813685	0.017772974680244844	0.19499374789828172	0.0311519123661615	0.9688480876338385	NaN	0.8926248914860277	0.10737510851397226	19.08917039244908	18.950695479384002	19.089283496833477	0.030210928052097196	0.42495445307625324	0.3795105528368158	8052.0	8052	8053.0	0.953551912568306	0.13760722691987	55.402	14156.082	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	delicious: -C -983	3	1	0.07473845227024596	0.647523029160988	0.1391646507204515	0.026574693521353672	12794.85	0.0	0.0	0.23714220704607836	0.025225208849102426	0.24499322636982387	0.029217042384134338	0.9707829576158656	NaN	0.8608353492795485	0.1391646507204515	18.950577424562276	19.089283496833477	18.950695479384002	0.02846667278921133	0.38517865054626754	0.3531031456466485	8053.0	8053	8052.0	0.9408915931950825	0.1325711824958571	48.879	12843.729	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	delicious: -C -983	3	2	0.0753322303030891	0.6514341720554905	0.13037631228894297	0.026720142669936824	13442.99	0.0	0.0	0.22414952961268153	0.023386368479039365	0.23248023976728469	0.029701270328824428	0.9702987296711756	NaN	0.869623687711057	0.13037631228894297	19.08917039244908	18.950695479384002	19.089283496833477	0.02885845261143402	0.40465812602965207	0.3706110753540862	8052.0	8052	8053.0	0.8687282662692499	0.13570332374229063	58.668	13501.658	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	delicious: -C -983	4	1	0.07620653030893541	0.6511507577555692	0.13061517395585764	0.026067940847947897	12705.545	0.0	0.0	0.22408984235682608	0.02123285244962446	0.23169406042404558	0.02973168981337944	0.9702683101866205	NaN	0.8693848260441424	0.13061517395585764	18.950577424562276	19.089283496833477	18.950695479384002	0.02878968542460153	0.39838966515926005	0.3589738743438108	8053.0	8053	8052.0	0.8070284366074755	0.13071142762582624	65.14	12770.685	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	delicious: -C -983	4	2	0.07004740054276594	0.6312047150587641	0.13681447307277947	0.026462980596247007	12630.813	0.0	0.0	0.23357585373032433	0.02459137504808756	0.2432214484634195	0.02928560996452903	0.970714390035471	NaN	0.8631855269272205	0.13681447307277947	19.08917039244908	18.950695479384002	19.089283496833477	0.02840034182695519	0.35599941881928504	0.3234523559834435	8052.0	8052	8053.0	0.8614008941877794	0.14369307301158446	103.616	12734.429	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	delicious: -C -983	5	1	0.0754750421756387	0.6480336809475677	0.12651222200199322	0.026129476545181354	12829.698	0.0	0.0	0.21799312610341867	0.022405098000242245	0.22576590986991366	0.02996109573667573	0.9700389042633243	NaN	0.8734877779980068	0.12651222200199322	18.950577424562276	19.089283496833477	18.950695479384002	0.029076442828721995	0.41726872558053685	0.37679582987123916	8053.0	8053	8052.0	0.9007823171488886	0.13360265090080017	51.469	12881.167	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	delicious: -C -983	5	2	0.07687394841961111	0.6521713655264244	0.13349726994866046	0.026578112863362344	12939.695	0.0	0.0	0.22894248031876244	0.023322603489665077	0.23741662504040198	0.029510243437999257	0.9704897565620008	NaN	0.8665027300513395	0.13349726994866046	19.08917039244908	18.950695479384002	19.089283496833477	0.028606150560522778	0.3905195338581709	0.35511325938085725	8052.0	8052	8053.0	0.7374565325384997	0.13235826765265912	50.766	12990.461	1.0
