Classifier	Relation	Run	Fold	AUPRC (macro averaged)	AUROC (macro averaged)	Accuracy	Avg precision	Build Time	Empty labelvectors (predicted)	Exact match	F1 (macro averaged by example)	F1 (macro averaged by label)	F1 (micro averaged)	Hamming loss	Hamming score	Harmonic score	Jaccard distance	Jaccard index	Label cardinality (predicted)	Label cardinality (test set)	Label cardinality (train set)	Levenshtein distance	Log Loss (lim. D)	Log Loss (lim. L)	Number of test instances	Number of test instances (N)	Number of training instances	One error	Rank loss	Test Time	Total Time	ZeroOne loss
meka.classifiers.multilabel.MULANedit -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Yeast: -C 14 -split-number 1500	1	1	0.3364701702794665	0.5537795474811011	0.4176767676767678	0.37131779424060984	66.706	0.0	0.04132231404958675	0.5475180466916003	0.22075290439304887	0.5693069306930693	0.2567886658795751	0.743211334120425	0.6420572954409107	0.5823232323232321	0.4176767676767678	4.24793388429752	4.099173553719008	4.2524137931034485	0.24232585596221973	0.5888960522524588	0.5888960522524588	242.0	242	2175.0	0.26859504132231404	0.20833072623952187	0.046	66.752	0.9586776859504132
meka.classifiers.multilabel.MULANedit -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Yeast: -C 14 -split-number 1500	1	2	0.3563796027622361	0.5308258310461783	0.4267535150799615	0.396981076788116	73.858	0.0	0.06198347107438018	0.5546244618558669	0.22150026255135463	0.5701881331403763	0.26298701298701294	0.7370129870129871	0.633131842059445	0.5732464849200385	0.4267535150799615	4.223140495867769	4.3429752066115705	4.225287356321839	0.2517709563164108	0.5906056348156131	0.5906056348156131	242.0	242	2175.0	0.22727272727272727	0.22065920272826994	0.043	73.901	0.9380165289256198
meka.classifiers.multilabel.MULANedit -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Yeast: -C 14 -split-number 1500	1	3	0.34244562370170245	0.512325935299105	0.4312491801128166	0.3707896573041937	74.445	0.0	0.04132231404958675	0.5669662293629234	0.23757191752456763	0.5824866956942428	0.25472255017709583	0.7452774498229042	0.6552152280963639	0.5687508198871833	0.4312491801128166	4.223140495867769	4.318181818181818	4.228045977011495	0.24173553719008276	0.5791440502726807	0.5791440502726807	242.0	242	2175.0	0.2190082644628099	0.19027318772005905	0.01	74.455	0.9586776859504132
meka.classifiers.multilabel.MULANedit -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Yeast: -C 14 -split-number 1500	1	4	0.3551666756291797	0.5591198579754485	0.4318919716646988	0.3781462540349295	70.221	0.0	0.05785123966942152	0.5626343582955153	0.229871878915855	0.5751570807153213	0.25944510035419127	0.7405548996458087	0.6480854419041763	0.5681080283353013	0.4318919716646988	4.223140495867769	4.3264462809917354	4.227126436781609	0.24704840613931525	0.5884159118828085	0.5884159118828085	242.0	242	2175.0	0.256198347107438	0.20924904575288283	0.022	70.243	0.9421487603305785
meka.classifiers.multilabel.MULANedit -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Yeast: -C 14 -split-number 1500	1	5	0.3271993666304795	0.5388462558250023	0.38264954742227486	0.3694020763942791	78.632	0.0	0.04132231404958675	0.5118419000650403	0.21887547564906434	0.53	0.2774498229043683	0.7225501770956317	0.6077133557025955	0.6173504525777251	0.38264954742227486	4.260330578512397	4.0041322314049586	4.262988505747127	0.2629870129870131	0.6084917749012849	0.6084917749012849	242.0	242	2175.0	0.30165289256198347	0.23361807007763313	0.009	78.641	0.9586776859504132
meka.classifiers.multilabel.MULANedit -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Yeast: -C 14 -split-number 1500	1	6	0.34471973608469225	0.5304958962515042	0.3972211787294431	0.37515169551031374	77.824	0.0	0.04132231404958675	0.5318084119737009	0.2150672924658448	0.5478387566779991	0.27479338842975215	0.7252066115702478	0.6198785646402593	0.6027788212705569	0.3972211787294431	4.2272727272727275	4.2809917355371905	4.232183908045977	0.25855962219598594	0.5890582206719431	0.5890582206719431	242.0	242	2175.0	0.2190082644628099	0.21428519991093778	0.021	77.845	0.9586776859504132
meka.classifiers.multilabel.MULANedit -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Yeast: -C 14 -split-number 1500	1	7	0.3711797361851307	0.5549034243445862	0.41707169093532737	0.3797740362937378	69.607	0.0	0.04132231404958675	0.5465473690680297	0.2300858957625537	0.5636540330417882	0.26505312868949255	0.7349468713105074	0.6323311031265415	0.5829283090646726	0.41707169093532737	4.2272727272727275	4.276859504132231	4.23264367816092	0.2529515938606849	0.5947549542940918	0.5947549542940918	242.0	242	2175.0	0.25206611570247933	0.22188833893379328	0.022	69.629	0.9586776859504132
meka.classifiers.multilabel.MULANedit -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Yeast: -C 14 -split-number 1500	1	8	0.33543256161736057	0.5320801351755129	0.4033623131133506	0.37105661483057234	77.115	0.0	0.03319502074688796	0.5415043232470615	0.21626439986807955	0.551556420233463	0.2732661529342028	0.7267338470657971	0.6395480840710236	0.5966376868866494	0.4033623131133506	4.224066390041494	4.3070539419087135	4.229319852941177	0.2599288678126853	0.5881987127157393	0.5881987127157393	241.0	241	2176.0	0.25311203319502074	0.2062799431353075	0.009	77.124	0.966804979253112
meka.classifiers.multilabel.MULANedit -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Yeast: -C 14 -split-number 1500	1	9	0.33619133536213913	0.5289485249120708	0.42030395837449774	0.37155122484232306	73.756	0.0	0.04149377593360992	0.5505246482424903	0.21849169807126806	0.568503169185763	0.2622999407231775	0.7377000592768225	0.634188613524641	0.5796960416255023	0.42030395837449774	4.228215767634855	4.282157676348548	4.232077205882353	0.25340841730883246	0.5869529253130087	0.5869529253130087	241.0	241	2176.0	0.22821576763485477	0.21079192821931403	0.027	73.783	0.9585062240663901
meka.classifiers.multilabel.MULANedit -S BPMLLwD1b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Yeast: -C 14 -split-number 1500	1	10	0.3498248754941308	0.5560311588491377	0.43676315616149664	0.3619748514372847	74.722	0.0	0.049792531120331995	0.5728887755858708	0.23139335242144474	0.5874195146111937	0.24688796680497918	0.7531120331950208	0.673692074911247	0.5632368438385034	0.43676315616149664	4.244813278008299	4.132780082987552	4.248621323529412	0.23295791345583877	0.5857992819161946	0.5857992819161946	241.0	241	2176.0	0.26141078838174275	0.1932020788274491	0.009	74.731	0.950207468879668
