Classifier	Relation	Run	Fold	AUPRC (macro averaged)	AUROC (macro averaged)	Accuracy	Avg precision	Build Time	Empty labelvectors (predicted)	Exact match	F1 (macro averaged by example)	F1 (macro averaged by label)	F1 (micro averaged)	Hamming loss	Hamming score	Harmonic score	Jaccard distance	Jaccard index	Label cardinality (predicted)	Label cardinality (test set)	Label cardinality (train set)	Levenshtein distance	Log Loss (lim. D)	Log Loss (lim. L)	Number of test instances	Number of test instances (N)	Number of training instances	One error	Rank loss	Test Time	Total Time	ZeroOne loss
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	1	1	NaN	NaN	0.33056708160442594	0.4836791147994467	164.761	0.3112033195020747	0.20331950207468885	0.37496542185338866	0.3032397586138171	0.4641509433962264	0.19640387275242038	0.8035961272475796	0.4264901534611075	0.6694329183955741	0.33056708160442594	1.062240663900415	1.1369294605809128	1.066943674976916	0.19502074688796672	0.5737045342669194	0.5231435793787649	241.0	241	2166.0	0.4730290456431535	0.17925311203319508	0.083	164.844	0.7966804979253111
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	1	2	NaN	NaN	0.41632088520055327	0.45642000922083964	161.619	0.3070539419087137	0.2157676348547718	0.4834024896265561	0.25703816507087623	0.5831702544031311	0.14730290456431538	0.8526970954356846	0.5682342093130468	0.5836791147994467	0.41632088520055327	1.0746887966804979	1.045643153526971	1.077100646352724	0.14661134163208855	0.6089639269129217	0.357544334426822	241.0	241	2166.0	0.3278008298755187	0.08101659751037336	0.038	161.657	0.7842323651452282
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	1	3	NaN	NaN	0.5968188105117566	0.4849930843706776	155.155	0.15352697095435686	0.4813278008298755	0.635546334716459	0.292311390855844	0.6796116504854368	0.11410788381742747	0.8858921161825726	0.6774550484094048	0.40318118948824344	0.5968188105117566	1.070539419087137	1.066390041493776	1.074792243767313	0.1113416320885201	0.37801776925508557	0.34307814396950925	241.0	241	2166.0	0.24896265560165975	0.09834024896265553	0.103	155.258	0.5186721991701245
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	1	4	NaN	NaN	0.3997233748271092	0.38848547717842413	167.108	0.2033195020746888	0.3112033195020747	0.43084370677731715	0.2334368530020704	0.4814090019569472	0.18326417704011064	0.8167358229598893	0.4669893960350388	0.6002766251728908	0.3997233748271092	1.070539419087137	1.049792531120332	1.0766389658356417	0.17150760719225455	0.4823600289033748	0.4148295714971993	241.0	241	2166.0	0.46887966804979253	0.13340248962655582	0.039	167.147	0.6887966804979253
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	1	5	NaN	NaN	0.3084370677731674	0.3501383125864461	156.215	0.2987551867219917	0.19917012448132776	0.3492392807745506	0.18536909713380303	0.43339960238568587	0.19709543568464724	0.8029045643153527	0.40583218072844585	0.6915629322268326	0.3084370677731674	1.0746887966804979	1.012448132780083	1.0807940904893814	0.19571230982019358	0.5669753285635805	0.5020288292827378	241.0	241	2166.0	0.5601659751037344	0.17033195020746883	0.069	156.284	0.8008298755186722
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	1	6	NaN	NaN	0.44744121715076063	0.46227524204702647	162.871	0.2572614107883817	0.30290456431535273	0.49792531120332	0.30707157414937297	0.5697896749521988	0.1556016597510372	0.8443983402489628	0.5556247118487778	0.5525587828492393	0.44744121715076063	1.066390041493776	1.103734439834025	1.0706371191135735	0.15491009681881035	0.5459294837048794	0.4729838409165635	241.0	241	2166.0	0.3236514522821577	0.11099585062240652	0.117	162.988	0.6970954356846473
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	1	7	NaN	NaN	0.4087136929460581	0.4878630705394197	156.943	0.26556016597510373	0.22406639004149376	0.47026279391424647	0.26006355793439334	0.5553398058252428	0.1583679114799447	0.8416320885200553	0.5449515905947435	0.5912863070539419	0.4087136929460581	1.070539419087137	1.066390041493776	1.074792243767313	0.1583679114799447	0.5792188728886161	0.39312320269190903	241.0	241	2166.0	0.43568464730290457	0.11742738589211606	0.054	156.997	0.7759336099585062
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	1	8	NaN	NaN	0.6340277777777779	0.49871527777777763	157.994	0.17916666666666667	0.5208333333333333	0.672222222222222	0.35436991869918705	0.7394636015325671	0.09444444444444448	0.9055555555555556	0.7131944444444439	0.36597222222222214	0.6340277777777779	1.0666666666666667	1.1083333333333334	1.0701430549146285	0.09444444444444448	0.34524333032016497	0.32149815380104985	240.0	240	2167.0	0.2	0.06885416666666663	0.051	158.045	0.4791666666666667
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	1	9	NaN	NaN	0.48680555555555555	0.34635416666666674	160.53	0.20833333333333334	0.3583333333333333	0.5305555555555562	0.2442545109211776	0.5911708253358926	0.14791666666666675	0.8520833333333333	0.5754629629629625	0.5131944444444445	0.48680555555555555	1.0666666666666667	1.1041666666666667	1.0706045223811722	0.14236111111111127	0.44091663375042195	0.39522028877652704	240.0	240	2167.0	0.35833333333333334	0.11270833333333317	0.046	160.576	0.6416666666666667
meka.classifiers.multilabel.MULANedit -S BPMLLwD3 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	1	10	NaN	NaN	0.32499999999999996	0.34291666666666715	165.812	0.2916666666666667	0.17083333333333328	0.37916666666666676	0.2742137761141504	0.468503937007874	0.18749999999999997	0.8125	0.44537037037036986	0.675	0.32499999999999996	1.0708333333333333	1.0458333333333334	1.0770650669127826	0.1868055555555555	0.5638404147832017	0.4913660265501439	240.0	240	2167.0	0.5125	0.14989583333333326	0.043	165.855	0.8291666666666667
