Classifier	Relation	Run	Fold	AUPRC (macro averaged)	AUROC (macro averaged)	Accuracy	Avg precision	Build Time	Empty labelvectors (predicted)	Exact match	F1 (macro averaged by example)	F1 (macro averaged by label)	F1 (micro averaged)	Hamming loss	Hamming score	Harmonic score	Jaccard distance	Jaccard index	Label cardinality (predicted)	Label cardinality (test set)	Label cardinality (train set)	Levenshtein distance	Log Loss (lim. D)	Log Loss (lim. L)	Number of test instances	Number of test instances (N)	Number of training instances	One error	Rank loss	Test Time	Total Time	ZeroOne loss
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3c -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	1	NaN	NaN	0.13422380952380994	0.012932622789241162	12981.05	0.0	0.0	0.21532380952380986	0.003554300079412815	0.21962746733388935	0.015010695187165739	0.9849893048128343	0.31276704724235893	0.86577619047619	0.13422380952380994	3.5	3.694	3.5028888888888887	0.013957219251336868	0.42280909730515165	0.42033101028692005	500.0	500	4500.0	0.682	0.18184687609037142	11.818	12992.868	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3c -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	2	NaN	NaN	0.10282619047619054	0.012211957886170553	12923.362	0.0	0.0	0.1664444444444445	0.0030161924544240405	0.16783609317990458	0.015855614973261996	0.984144385026738	0.24340683410033467	0.8971738095238094	0.10282619047619054	3.51	3.616	3.5115555555555558	0.01541176470588231	0.41692321099480506	0.41434730475216924	500.0	500	4500.0	0.804	0.2049835656584357	11.186	12934.548	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3c -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	3	NaN	NaN	0.14992380952380988	0.010962715703015682	13118.383	0.0	0.0	0.23561428571428586	0.00395906158245487	0.23502824858757063	0.014481283422459858	0.9855187165775401	0.3374791692626864	0.8500761904761901	0.14992380952380988	3.516	3.564	3.517333333333333	0.014112299465240608	0.41626029317386803	0.4138753673217329	500.0	500	4500.0	0.788	0.15007586277008642	13.022	13131.405	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3c -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	4	NaN	NaN	0.09908095238095233	0.013820940242061618	12972.131	0.0	0.0	0.15526666666666677	0.002597136841781442	0.15657142857142858	0.015786096256684458	0.9842139037433155	0.22162822886407924	0.9009190476190476	0.09908095238095233	3.526	3.474	3.5273333333333334	0.015705882352941142	0.4283203009531814	0.4256527862305507	500.0	500	4500.0	0.85	0.26476605139540205	13.557	12985.688	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3c -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	5	NaN	NaN	0.09425238095238109	0.015987522906692652	13175.512	0.0	0.0	0.15264603174603172	0.0025247285789768937	0.15498575498575498	0.015860962566844865	0.9841390374331551	0.22257903390858544	0.9057476190476189	0.09425238095238109	3.522	3.498	3.5246666666666666	0.015176470588235258	0.41580115533276657	0.41314916747115304	500.0	500	4500.0	0.74	0.15170912570990658	10.637	13186.149	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3c -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	6	NaN	NaN	0.1190476190476191	0.015887599947140032	13152.28	0.0	0.0	0.19273333333333367	0.00344526581960206	0.19303255282695603	0.015112299465240626	0.9848877005347594	0.2887708861894033	0.8809523809523809	0.1190476190476191	3.524	3.48	3.526666666666667	0.0150802139037433	0.42544195399525025	0.4229099740467296	500.0	500	4500.0	0.802	0.18470159940768432	10.902	13163.182	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3c -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	7	NaN	NaN	0.12182857142857159	0.015797867899517676	12868.514	0.0	0.0	0.19383650793650817	0.003536764771094428	0.19734564339296018	0.01487700534759357	0.9851229946524064	0.29395646156246524	0.8781714285714284	0.12182857142857159	3.534	3.398	3.5357777777777777	0.014518716577540093	0.4231610100990516	0.42075115553767595	500.0	500	4500.0	0.904	0.22936639065715814	11.643	12880.157	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3c -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	8	NaN	NaN	0.15872857142857189	0.01655071768329825	12945.817	0.0	0.0	0.243252380952381	0.0038723722795196056	0.24611032531824611	0.014251336898395679	0.9857486631016044	0.3399105389377736	0.8412714285714281	0.15872857142857189	3.516	3.554	3.5184444444444445	0.013636363636363594	0.4226782790306496	0.4202669575147886	500.0	500	4500.0	0.702	0.19210167744849116	10.98	12956.797	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3c -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	9	NaN	NaN	0.1397785714285715	0.019990098657363498	13129.328	0.0	0.0020000000000000018	0.2187015873015876	0.003691720563453457	0.22625215889464595	0.01437433155080211	0.9856256684491979	0.31321735072161533	0.8602214285714285	0.1397785714285715	3.532	3.416	3.533777777777778	0.013780748663101573	0.4211401078038995	0.41869617987990304	500.0	500	4500.0	0.718	0.17446720171553495	11.19	13140.518	0.998
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3c -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	10	NaN	NaN	0.13130476190476198	0.01476594821035449	13039.407	0.0	0.0	0.20652857142857178	0.0036383515166942128	0.20891285835935283	0.014903743315507997	0.985096256684492	0.30197733722461356	0.868695238095238	0.13130476190476198	3.52	3.526	3.5215555555555556	0.01452406417112297	0.41899284679110244	0.4164899167952447	500.0	500	4500.0	0.766	0.0993823350087982	10.65	13050.057	1.0
