Classifier	Relation	Run	Fold	AUPRC (macro averaged)	AUROC (macro averaged)	Accuracy	Avg precision	Build Time	Empty labelvectors (predicted)	Exact match	F1 (macro averaged by example)	F1 (macro averaged by label)	F1 (micro averaged)	Hamming loss	Hamming score	Harmonic score	Jaccard distance	Jaccard index	Label cardinality (predicted)	Label cardinality (test set)	Label cardinality (train set)	Levenshtein distance	Log Loss (lim. D)	Log Loss (lim. L)	Number of test instances	Number of test instances (N)	Number of training instances	One error	Rank loss	Test Time	Total Time	ZeroOne loss
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	1	NaN	NaN	0.13484285714285751	0.012397391610767177	14222.519	0.0	0.0	0.21610952380952408	0.0035870334974076063	0.22018348623853212	0.01499999999999996	0.985	0.31330038687455536	0.8651571428571425	0.13484285714285751	3.5	3.694	3.5028888888888887	0.013946524064171092	0.3738871418521816	0.371432328491025	500.0	500	4500.0	0.688	0.17704598843781486	17.079	14239.598	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	2	NaN	NaN	0.10241666666666678	0.01247749901594342	14584.012	0.0	0.0	0.16608730158730162	0.003012696116393229	0.16783609317990458	0.01585561497326199	0.984144385026738	0.24367044773450097	0.8975833333333332	0.10241666666666678	3.51	3.616	3.5115555555555558	0.015385026737967867	0.36917326895223374	0.3668018838268025	500.0	500	4500.0	0.806	0.18939712939592085	9.768	14593.78	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	3	NaN	NaN	0.15374761904761955	0.011360769309168298	14308.364	0.0	0.0	0.24239047619047627	0.004160885065744259	0.2440677966101695	0.014310160427807445	0.9856898395721926	0.3491088044367517	0.8462523809523804	0.15374761904761955	3.516	3.564	3.517333333333333	0.013941176470588195	0.367946854452614	0.365923251004288	500.0	500	4500.0	0.78	0.14236845581652632	13.436	14321.8	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	4	NaN	NaN	0.09902857142857141	0.014648813903423881	14226.299	0.0	0.0	0.15529047619047626	0.002621853697057847	0.15714285714285714	0.015775401069518684	0.9842245989304813	0.22200510957464975	0.9009714285714285	0.09902857142857141	3.526	3.474	3.5273333333333334	0.01569518716577537	0.3782297593409981	0.375569301588529	500.0	500	4500.0	0.85	0.24454118497298252	14.468	14240.767	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	5	NaN	NaN	0.09490000000000015	0.01545669361688079	14647.844	0.0	0.0	0.15376507936507935	0.002562053177426903	0.15612535612535614	0.015839572192513317	0.9841604278074867	0.22457472253971722	0.9050999999999998	0.09490000000000015	3.522	3.498	3.5246666666666666	0.015160427807486596	0.36764569699104177	0.36516194971852917	500.0	500	4500.0	0.74	0.1410089424588304	12.189	14660.033	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	6	NaN	NaN	0.11842857142857141	0.014929417741667006	14433.259	0.0	0.0	0.19199523809523847	0.0034314477483284485	0.19246145059965733	0.015122994652406409	0.9848770053475936	0.28843527228951554	0.8815714285714286	0.11842857142857141	3.524	3.48	3.526666666666667	0.015090909090909082	0.3751341557990106	0.37283984992339636	500.0	500	4500.0	0.802	0.1773401920749505	12.446	14445.705	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	7	NaN	NaN	0.12265714285714299	0.017540459725199953	14258.935	0.0	0.0	0.19490793650793672	0.003561238883601923	0.19849971148297746	0.014855614973262016	0.985144385026738	0.295288821239162	0.877342857142857	0.12265714285714299	3.534	3.398	3.5357777777777777	0.014508021390374317	0.37468580169897286	0.37264717693564986	500.0	500	4500.0	0.904	0.2248944306548446	14.907	14273.842	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	8	NaN	NaN	0.16004285714285754	0.01474857285877662	14504.974	0.0	0.0	0.2445476190476191	0.0038965493680781613	0.2472418670438472	0.01422994652406413	0.9857700534759358	0.34071361343714557	0.8399571428571424	0.16004285714285754	3.516	3.554	3.5184444444444445	0.013620320855614928	0.37501748786832045	0.37265371494457006	500.0	500	4500.0	0.7	0.18745422141059045	27.841	14532.815	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	9	NaN	NaN	0.141207142857143	0.018282351237129797	14413.981	0.0	0.0020000000000000018	0.2206539682539685	0.003754265517639278	0.22855497985031664	0.014331550802139	0.985668449197861	0.3157281097618423	0.858792857142857	0.141207142857143	3.532	3.416	3.533777777777778	0.013716577540106915	0.37076076313015854	0.36852767298027034	500.0	500	4500.0	0.714	0.17060452428307962	12.165	14426.146	0.998
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	1	10	NaN	NaN	0.13175714285714296	0.013561131052779576	14330.109	0.0	0.0	0.20733809523809554	0.0036638470794076107	0.21004825432869711	0.014882352941176442	0.9851176470588235	0.30304134487252815	0.8682428571428571	0.13175714285714296	3.52	3.526	3.5215555555555556	0.014513368983957192	0.3721735626062466	0.36973337674423734	500.0	500	4500.0	0.758	0.0920382810553298	11.856	14341.965	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	2	1	NaN	NaN	0.13421904761904793	0.011843645843945781	14520.863	0.0	0.0	0.21523809523809556	0.0036246082111021645	0.21962746733388935	0.01501069518716575	0.9849893048128342	0.31236451357697553	0.8657809523809521	0.13421904761904793	3.5	3.694	3.5028888888888887	0.013962566844919762	0.3715641565245671	0.3691332532814059	500.0	500	4500.0	0.688	0.17114019381523085	10.678	14531.541	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	2	2	NaN	NaN	0.10341666666666671	0.012332248764040325	14286.818	0.0	0.0	0.16775396825396838	0.0030684687844667632	0.17008139208532136	0.015812834224598896	0.9841871657754011	0.2463293510288681	0.8965833333333333	0.10341666666666671	3.51	3.616	3.5115555555555558	0.015331550802138997	0.36981397248353676	0.3673737075290832	500.0	500	4500.0	0.8	0.19793540254665362	15.595	14302.413	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	2	3	NaN	NaN	0.1532047619047623	0.012128574050252238	14732.29	0.0	0.0	0.24070000000000022	0.004072571353646127	0.24011299435028247	0.014385026737967876	0.9856149732620321	0.3443835753417752	0.8467952380952377	0.1532047619047623	3.516	3.564	3.517333333333333	0.014016042780748623	0.3654524825374711	0.36329496716019843	500.0	500	4500.0	0.784	0.1434762119759135	12.735	14745.025	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	2	4	NaN	NaN	0.09925238095238095	0.01671706273204421	14410.638	0.0	0.0	0.15543333333333337	0.0026279409811282074	0.15714285714285714	0.015775401069518677	0.9842245989304813	0.2220066225565251	0.900747619047619	0.09925238095238095	3.526	3.474	3.5273333333333334	0.01569518716577536	0.377422008612501	0.3747926658629255	500.0	500	4500.0	0.85	0.2449297277619697	14.674	14425.312	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	2	5	NaN	NaN	0.0948619047619049	0.012801383915714138	14702.277	0.0	0.0	0.15376507936507935	0.002562506621518743	0.15612535612535614	0.01583957219251332	0.9841604278074867	0.2245743891102812	0.9051380952380951	0.0948619047619049	3.522	3.498	3.5246666666666666	0.015160427807486596	0.36954829051209437	0.36699083177399094	500.0	500	4500.0	0.742	0.14470738837527428	12.744	14715.021	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	2	6	NaN	NaN	0.11880476190476194	0.01424334590024309	14385.543	0.0	0.0	0.19238571428571458	0.00344526581960206	0.19303255282695603	0.015112299465240628	0.9848877005347594	0.28876836922911203	0.881195238095238	0.11880476190476194	3.524	3.48	3.526666666666667	0.015080213903743301	0.3768709348224958	0.37464002944798663	500.0	500	4500.0	0.802	0.17389812303119193	16.551	14402.094	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	2	7	NaN	NaN	0.12279047619047632	0.016865903182803486	14765.483	0.0	0.0	0.19538412698412722	0.003561238883601923	0.19849971148297746	0.014855614973262016	0.985144385026738	0.29688469897186404	0.8772095238095237	0.12279047619047632	3.534	3.398	3.5357777777777777	0.014508021390374317	0.37569527892715593	0.3735975243617779	500.0	500	4500.0	0.904	0.22786075653641008	12.245	14777.728	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	2	8	NaN	NaN	0.15924761904761944	0.015906193692310843	14719.047	0.0	0.0	0.2434904761904763	0.0038495061051013616	0.24611032531824611	0.014251336898395677	0.9857486631016044	0.33945016678088547	0.8407523809523806	0.15924761904761944	3.516	3.554	3.5184444444444445	0.01362032085561493	0.3769274351987548	0.3746290003015381	500.0	500	4500.0	0.702	0.19169113006953217	10.881	14729.928	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	2	9	NaN	NaN	0.14037380952380962	0.020011845458073104	14578.704	0.0	0.0020000000000000018	0.21942539682539705	0.0037229930405463674	0.22740356937248127	0.014352941176470551	0.9856470588235294	0.31446087526201977	0.8596261904761904	0.14037380952380962	3.532	3.416	3.533777777777778	0.01372727272727269	0.3741190319313404	0.371859143780798	500.0	500	4500.0	0.714	0.17454365157699953	9.78	14588.484	0.998
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	2	10	NaN	NaN	0.13187619047619054	0.014248178999158598	14392.975	0.0	0.0	0.20754285714285747	0.003667016467289065	0.21004825432869711	0.014882352941176444	0.9851176470588235	0.30330849040623814	0.8681238095238095	0.13187619047619054	3.52	3.526	3.5215555555555556	0.014513368983957192	0.37099965399391527	0.36868260781325435	500.0	500	4500.0	0.76	0.09247553097150701	14.029	14407.004	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Corel5k: -C -374	3	1	NaN	NaN	0.1339238095238098	0.01192443888109175	14833.444	0.0	0.0	0.21452380952380984	0.0035980112313549677	0.21907144842924658	0.01502139037433152	0.9849786096256685	0.31110003132259045	0.8660761904761902	0.1339238095238098	3.5	3.694	3.5028888888888887	0.013962566844919758	0.37260586537829843	0.3701564052049827	500.0	500	4500.0	0.688	0.16683560818733947	12.222	14845.666	1.0
