Classifier	Relation	Run	Fold	AUPRC (macro averaged)	AUROC (macro averaged)	Accuracy	Avg precision	Build Time	Empty labelvectors (predicted)	Exact match	F1 (macro averaged by example)	F1 (macro averaged by label)	F1 (micro averaged)	Hamming loss	Hamming score	Harmonic score	Jaccard distance	Jaccard index	Label cardinality (predicted)	Label cardinality (test set)	Label cardinality (train set)	Levenshtein distance	Log Loss (lim. D)	Log Loss (lim. L)	Number of test instances	Number of test instances (N)	Number of training instances	One error	Rank loss	Test Time	Total Time	ZeroOne loss
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	1	1	NaN	NaN	0.3420147591200223	0.049159634481503164	911.374	0.0	0.0	0.49387483861168047	0.05575514845841271	0.510314875135722	0.049762771709147204	0.9502372282908528	0.8738706533144609	0.6579852408799777	0.3420147591200223	3.543859649122807	1.8421052631578947	3.5499673416067927	0.04899040052962607	0.47669172386944636	0.4497454868404949	171.0	171	1531.0	0.7134502923976608	0.06219389503570834	0.464	911.838	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	1	2	NaN	NaN	0.3621205792258425	0.15798791187465727	915.266	0.0	0.0	0.4935880558687576	0.06733870534467244	0.5126903553299491	0.06355511420059588	0.9364448857994041	0.6149648288385527	0.6378794207741575	0.3621205792258425	3.3508771929824563	3.56140350877193	3.3579359895493144	0.05958291956305865	0.3601695175215942	0.3565560865650751	171.0	171	1531.0	0.40350877192982454	0.10843468932166356	0.44	915.706	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	1	3	NaN	NaN	0.35870448179271713	0.12860814376271806	916.4	0.0	0.0	0.49344155844155857	0.062491645142634514	0.5111111111111111	0.06348501664816877	0.9365149833518313	0.6231020490667215	0.6412955182072828	0.35870448179271713	3.3529411764705883	3.5294117647058822	3.3616187989556137	0.061487236403995636	0.36356944977274597	0.3565539197100277	170.0	170	1532.0	0.3235294117647059	0.08584376441191967	0.38	916.78	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	1	4	NaN	NaN	0.3864425770308125	0.1565489387417567	915.314	0.0	0.0	0.5206862745098039	0.07749526273102657	0.5439330543933054	0.0604883462819091	0.9395116537180909	0.6330957774054357	0.6135574229691876	0.3864425770308125	3.335294117647059	3.6941176470588237	3.343342036553525	0.0588235294117648	0.3520388926181378	0.3459234994931706	170.0	170	1532.0	0.3058823529411765	0.08238608505172426	0.398	915.712	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	1	5	NaN	NaN	0.39023342670401506	0.1149329851962417	925.562	0.0	0.00588235294117645	0.5285837365249129	0.08652236120602869	0.5421686746987953	0.05904550499445071	0.9409544950055493	0.663525262297128	0.6097665732959849	0.39023342670401506	3.364705882352941	3.4705882352941178	3.368146214099217	0.0571587125416205	0.4311733461903449	0.4260053102105669	170.0	170	1532.0	0.3	0.10823234461866922	0.411	925.973	0.9941176470588236
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	1	6	NaN	NaN	0.36777077497665744	0.10582298053890625	913.637	0.0	0.0	0.500535608182667	0.08288176536684316	0.5167548500881833	0.06082130965593794	0.9391786903440621	0.6536394282755464	0.6322292250233426	0.36777077497665744	3.3823529411764706	3.288235294117647	3.3883812010443863	0.05915649278579364	0.423697661109283	0.4084601899502655	170.0	170	1532.0	0.3058823529411765	0.1030827411230721	0.432	914.069	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	1	7	NaN	NaN	0.37516170104405394	0.13283595083324062	910.857	0.0	0.00588235294117645	0.5113681416622591	0.08642879891500607	0.5220338983050847	0.06259711431742518	0.9374028856825748	0.6471248095147667	0.624838298955946	0.37516170104405394	3.3705882352941177	3.570588235294118	3.3570496083550916	0.059822419533851375	0.36378672549548313	0.3567946783549339	170.0	170	1532.0	0.3588235294117647	0.09409357568673261	0.488	911.345	0.9941176470588236
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	1	8	NaN	NaN	0.36372549019607864	0.1397638647715523	925.991	0.0	0.0	0.4956234615058144	0.08491407038616323	0.5297473512632436	0.06403995560488362	0.9359600443951164	0.6041786047576118	0.6362745098039213	0.36372549019607864	3.3117647058823527	3.9058823529411764	3.3198433420365534	0.057158712541620575	0.3434751065915428	0.3355059819935149	170.0	170	1532.0	0.611764705882353	0.08780935837680415	0.353	926.344	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	1	9	NaN	NaN	0.3182189542483662	0.10734718999864484	922.569	0.0	0.0	0.44443425855190544	0.07140598201613109	0.4607329842931937	0.06859045504994457	0.9314095449500555	0.5842524808078449	0.6817810457516338	0.3182189542483662	3.3705882352941177	3.3705882352941177	3.379242819843342	0.06614872364039963	0.38983776784564855	0.3717689427221703	170.0	170	1532.0	0.32941176470588235	0.11348290003399072	0.412	922.981	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	1	10	NaN	NaN	0.3194047619047621	0.10373746299781016	926.963	0.0	0.0	0.4522205245734656	0.07053785352579536	0.46978723404255324	0.06914539400665934	0.9308546059933407	0.5854521729459192	0.6805952380952379	0.3194047619047621	3.3529411764705883	3.5588235294117645	3.358355091383812	0.06703662597114324	0.3826939673016385	0.3746742920747672	170.0	170	1532.0	0.34705882352941175	0.10149748971966051	0.409	927.372	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	2	1	NaN	NaN	0.34244639376218333	0.05622278283506478	935.026	0.0	0.0	0.49384825700615154	0.054021138791955484	0.510314875135722	0.0497627717091472	0.9502372282908528	0.8735892068678288	0.6575536062378167	0.34244639376218333	3.543859649122807	1.8421052631578947	3.5499673416067927	0.049100739269557644	0.4749447715663752	0.44824190369495037	171.0	171	1531.0	0.7426900584795322	0.06378383966963957	0.393	935.419	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	2	2	NaN	NaN	0.35393112410656274	0.12598901322015932	984.947	0.0	0.005847953216374324	0.48427001848054474	0.07012041240513109	0.503803888419273	0.06476884033984337	0.9352311596601566	0.6076221751559556	0.6460688758934372	0.35393112410656274	3.3567251461988303	3.56140350877193	3.3579359895493144	0.06057596822244297	0.37286624937707946	0.36732106005270776	171.0	171	1531.0	0.39766081871345027	0.11280981960087151	0.387	985.334	0.9941520467836257
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	2	3	NaN	NaN	0.3429971988795519	0.13049077236273549	981.308	0.0	0.0	0.4761234190645954	0.06073629042805769	0.4957264957264957	0.06548279689234195	0.9345172031076581	0.6090175043298913	0.6570028011204481	0.3429971988795519	3.3529411764705883	3.5294117647058822	3.3616187989556137	0.06293007769145403	0.35490573289973876	0.34925670277410653	170.0	170	1532.0	0.43529411764705883	0.0916358082132066	0.382	981.69	1.0
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	2	4	NaN	NaN	0.3893487394957984	0.1271714165014441	970.127	0.0	0.0117647058823529	0.5233439436380612	0.07661787562737288	0.5439330543933054	0.060488346281909085	0.9395116537180909	0.6385312587778467	0.6106512605042016	0.3893487394957984	3.335294117647059	3.6941176470588237	3.343342036553525	0.0588235294117648	0.34664851572738536	0.3425957928208004	170.0	170	1532.0	0.3	0.07557732629721886	0.405	970.532	0.9882352941176471
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	2	5	NaN	NaN	0.39882586367880496	0.11806608061419473	947.776	0.0	0.00588235294117645	0.5380095068330362	0.0856969927315107	0.5524956970740103	0.057713651498335274	0.9422863485016647	0.6726164602073182	0.6011741363211951	0.39882586367880496	3.364705882352941	3.4705882352941178	3.368146214099217	0.05582685904550507	0.41534327523314785	0.40764072891394565	170.0	170	1532.0	0.37058823529411766	0.11157631227369522	0.478	948.254	0.9941176470588236
meka.classifiers.multilabel.MULANedit -S BPMLLwD3b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	2	6	NaN	NaN	0.3538071895424838	0.0946662672439128	954.036	0.0	0.0	0.48957346574993643	0.08145935080106738	0.5061728395061729	0.06215316315205337	0.9378468368479467	0.647268803688348	0.6461928104575162	0.3538071895424838	3.3823529411764706	3.288235294117647	3.3883812010443863	0.060599334073252034	0.4336760797758137	0.4181419432472502	170.0	170	1532.0	0.3058823529411765	0.10354530868056434	0.533	954.569	1.0
